,name,origin_address
865,00059.d7351d4fe66fb96d83ffb65b4a60b3cc,"Daejeon, Daejeon, South Korea"
866,01398.8ca7045aae4184d56e8509dc5ad6d979,"Unknown city, Unknown state, United States"
867,00354.c1b5e9322256bc530d08aa0c232abcef,"Seven Hills, New South Wales, Australia"
868,01027.e7f8a2bbbe9c2dd13e142c49cc87a6c9,"Chicago, Illinois, United States"
869,00244.5cac9708afd7f9f00e9bf64eeb127f0a,"Zonguldak, Zonguldak, Turkey"
870,0452.63e7d2b55fd5301d2c5d2f48c9a783f6,"Unknown city, Unknown state, United States"
871,00479.a2cd6780001042d8203b05a6ab0f34ac,"Saint-Bruno-de-Montarville, Quebec, Canada"
872,00842.bd26298437dec2f1d09fd757afbcb13f,"Budapest, Budapest, Hungary"
873,01023.1f96236c94e92482c058e950ccd7a590,"Unknown city, Unknown state, Japan"
874,00630.ece73cd5ba46bf19ac2ceb9d7e21cea1,"Unknown city, Unknown state, Taiwan"
875,00335.f71c6e9b23487811a44e6aeaa50e73a5,"South Lake Tahoe, California, United States"
876,01365.d90d27bbb210dbdc63ed704b00161315,"Unknown city, Unknown state, United States"
877,00420.e208f7d65551c01efaa3b4ee4bc4df3c,"Poznan, Greater Poland, Poland"
878,00241.c28ade5771085a8fddd054a219566b7c,"Unknown city, Unknown state, Japan"
879,0185.9f02f77f7f5a2724c109f598b2245675,"Swansea, New South Wales, Australia"
880,00402.9fd8762dd436ec868d4c22a17d8ccc3d,"Unknown city, Unknown state, United States"
881,0106.fa6df8609cebb6f0f37aec3f70aa5b9a,"Unknown city, Unknown state, China"
882,00316.311d11f764c6e452b2f0208b53b94ea2,"Unknown city, Unknown state, United Kingdom"
883,01267.6e9de9ba20f59c26028ebdb4550685fb,"Picton, Ontario, Canada"
884,01368.0fcb4c25d287618ec7cdf84822d3d405,"Unknown city, Unknown state, United States"
885,0391.a52ab775baefe8b277a285560cac7d78,"Unknown city, Unknown state, United States"
886,00772.deb64399accba9b54b5f10ae57c7bbb5,"Lawrenceville, Georgia, United States"
887,00176.644d65f0ab0d19f706a493bd5c3dc5df,"Unknown city, Unknown state, United States"
888,00119.7bd666ac52f079fb3b5ff0be83b55286,"Vinhedo, Sao Paulo, Brazil"
889,00159.b16f070a576c2eb1533aa9e2cf8e6b77,"Ningbo, Zhejiang, China"
890,00872.f50d5fd1a37e535e0a0adb223ef40f36,"Unknown city, Unknown state, Brazil"
891,00449.7d33f465cb813806296901ee541841d6,"Unknown city, Unknown state, United States"
892,01182.209dbb3bedae1ecd5ed23fb03049244e,"Ribeirão das Neves, Minas Gerais, Brazil"
893,00078.6944f51ce9c0586d8f9137d2d2207df0,"Unknown city, Beijing, China"
894,00452.ed43fc952c31c82aa29646edfbecb03f,"Reims, Marne, France"
895,0124.37afd066a74d18b7f14bea0b1fb43d4d,"Las Vegas, Nevada, United States"
896,01144.94d2d4f5dfefab34c1370aec38d470eb,"Unknown city, Unknown state, Ireland"
897,00924.3b34d4e598f24957151e368efcfb069b,"Unknown city, Unknown state, United States"
898,00425.1434e0ab4e5235b64825b4c2a0999d76,"Unknown city, Unknown state, Angola"
899,00232.b5eb658434a4099746a0977a0e6cd084,"Getafe, Madrid, Spain"
900,00731.f62550b637d55a42158889ef47fcab7e,"New York, New York, United States"
901,00365.b95733057a51e3571746739a620c0e14,"Unknown city, Unknown state, United Kingdom"
902,00227.a2dc608fa0cf81c35ea9f658b24a9004,"Unknown city, Unknown state, Peru"
903,00392.f494d12cb0d5daaead0e7f10f8afaef1,"Denver, Colorado, United States"
904,00441.77768298934252b2fa200e7d9482993b,"Unknown city, Unknown state, United States"
905,00376.f4ed5f002f9b6b320a67f1da9cacbe72,"Unknown city, Unknown state, South Korea"
906,01372.5d236077d94148a0ca71751f8f0a2e58,"Unknown city, Unknown state, United States"
907,00032.7b07a09236ce9feb12d80197144d3206,"Not found, Not found, Not found"
908,0099.c4ff6dba0a5177d3c7d8ef54c8920496,"Unknown city, Unknown state, Brazil"
909,00085.f63a9484ac582233db057dbb45dc0eaf,"Unknown city, Unknown state, United States"
910,01236.903d52340bf3ed1a328b039bcd94e1c9,"Unknown city, Unknown state, Ireland"
911,00060.ec71d52a6f585ace52f4a2a2be2adfce,"Unknown city, Entre Rios, Argentina"
912,00379.b2ab58d60315cdc423cd8640466092ed,"Unknown city, Unknown state, South Korea"
913,00257.5c8ef87f8b11d2515df71a7fe46a70b6,"Unknown city, Unknown state, Unknown country"
914,0216.feb2a8df9887bc2d84e80c9d2a8faf56,"Unknown city, Unknown state, United States"
915,00400.9360c6d3f34caf75a4c5439852153b71,"Unknown city, Unknown state, Austria"
916,0205.d3c294d833fd7c79edd96dac71039821,"Unknown city, Unknown state, India"
917,00465.81b738fc646c03b1db38a456cd087ad7,"Jacksonville, Florida, United States"
918,00227.1171cc6d8c586141b4110a2abdccba00,"Ikorodu, Lagos, Nigeria"
919,0410.be908008e0e27722a177b289227f5fc1,"Unknown city, Unknown state, United States"
920,00382.2e6245e7b689da67dc8cf1a600d804fa,"Unknown city, Unknown state, United States"
921,00058.00878d47d9a07c1c6f9c5a8593db7f55,"Unknown city, Van, Turkey"
922,01043.0c5ba977fb678deeff6b841772e76c86,"Unknown city, Unknown state, United States"
923,0479.558d7491db4238443bc549ec06021bae,"Unknown city, Unknown state, United States"
924,00605.8a2e83e442d0052a2b2e9cff1ef0793c,"Unknown city, Unknown state, South Korea"
925,01400.b444b69845db2fa0a4693ca04e6ac5c5,"Waddinxveen, South Holland, Netherlands"
926,01155.e8634e51df914973d548076958ed90b2,"Cajamar, Sao Paulo, Brazil"
927,0201.9da0b5702a864a8ffd06cfb4c724f9c8,"Unknown city, Unknown state, United States"
928,00694.3aca5f2a3d0d2ccbc47ef868eb051abd,"Unknown city, Unknown state, United States"
929,00003.590eff932f8704d8b0fcbe69d023b54d,"Unknown city, Unknown state, United States"
930,00230.214f8d9a756aee75e292056c1f65a005,"Muskegon, Michigan, United States"
931,0280.2507969221ea95a019506366f6c361d8,"Unknown city, Unknown state, United States"
932,00293.f4e9fd5549f9063ad5559c094edf08f2,"Unknown city, Unknown state, Taiwan"
933,00686.6dfe6229007c1215d41277fa66f80e66,"Unknown city, Unknown state, United States"
934,01132.3d0e60ced92087634f1433f12810096d,"Córdoba, Cordoba, Argentina"
935,00240.48e29876af05d3b43e0b6a510a8fc837,"Unknown city, Unknown state, China"
936,00046.e0fd04360622dbe9250380447f6465cc,"Unknown city, Unknown state, United States"
937,0394.9c882c72ddfd810b56776fdaa1c727a6,"Santa Monica, California, United States"
938,00358.ccfcaa5984dc5db979ba41e0fcee87c3,"Unknown city, Unknown state, United States"
939,00862.d930739c4303f999fe161ddb0e14f4a5,"Dubai, Dubai, United Arab Emirates"
940,00037.21cc985cc36d931916863aed24de8c27,"Boa Vista, Amazonas, Brazil"
941,0300.fa3ece84a195f3d36a70f2550824071f,"Unknown city, Unknown state, United States"
942,00149.1589b074a69ebc09012d1f6d7ba4c75f,"Unknown city, Unknown state, United States"
943,00547.8519a982bb78c6994959d9a4b3d4c9a3,"Unknown city, Zhejiang, China"
944,00204.a008813ddeb2d5febd1fc676c07e9760,"Unknown city, Unknown state, South Korea"
945,01210.3315bbc34ab0c51f53ee13e0dc6ccaec,"Unknown city, Unknown state, Argentina"
946,0439.2c6d4d3e8b817c5315a1c61e4eeb7ee9,"Suwon, Gyeonggi-do, South Korea"
947,00270.1ee4eb635731c5a022fb060bc8cd26e0,"Unknown city, Unknown state, United States"
948,0271.24302cf2e759401d1f9975fe4fc1def9,"Unknown city, Unknown state, United States"
949,00363.ed86759dd8ad582066e4db3af6a99fc1,"Unknown city, Unknown state, Unknown country"
950,00583.b780ea187746d4722e9a684fe34f0cc9,"Unknown city, Unknown state, United States"
951,0278.229f1cdd03eb4e6ff86e9fd29551f577,"Istanbul, Istanbul, Turkey"
952,01181.9f4734afdec4aae228d20e63649253a1,"Unknown city, Unknown state, Brazil"
953,00428.a7bbcb15affd49a93d516d5ed5700d66,"Suwon, Gyeonggi-do, South Korea"
954,00265.d2acd28cf29d90c9b7a1297b219187b3,"Unknown city, Unknown state, United States"
955,00272.ff93eff2b9f05ba28efa69d72d78ede2,"Unknown city, Unknown state, United States"
956,0424.b283405aeac6a8ff4c4a4e4e85310268,"Chiyoda-ku, Tokyo, Japan"
957,00086.9c945bb90f76a8b76331599106c28429,"Unknown city, Unknown state, South Korea"
958,01150.c429b55e3a5834c74d18f9b0bfc968cd,"Unknown city, Unknown state, Brazil"
959,00162.b5ae5521352c9bba7bf635c1766d4a75,"Unknown city, Unknown state, South Korea"
960,00782.1a0cff70694be0ab6f02dbee8b5b482e,"Unknown city, Zhejiang, China"
961,00291.5dba829583f0af4826b27f24f2d1d150,"Unknown city, Unknown state, United States"
962,0359.2794a4ec8f226ea59a009e972d012f64,"Unknown city, Unknown state, United States"
963,00146.e9b64856c0cd982a64f47c9ab9084287,"Unknown city, Unknown state, Brazil"
964,00511.7a9009733666ca7ab0325e44e17bf584,"Wong Tai Sin, Wong Tai Sin, Hong Kong"
965,0220.15583875f5ef9e2cf6450ebc821f0dff,"Mérida, Mérida, Venezuela"
966,01091.47ee797e486dba9a3c15536dc379b2e5,"Unknown city, Unknown state, United States"
967,00995.694aa424a2433d32b9e4997edeeed9b2,"Unknown city, Unknown state, United Kingdom"
968,00721.09d243c9c4da88c5f517003d26196aaa,"Unknown city, Unknown state, United States"
969,00051.8b17ce16ace4d5845e2299c0123e1f14,"Unknown city, Unknown state, United States"
970,00341.99b463b92346291f5848137f4a253966,"Aliso Viejo, California, United States"
971,0070.977e083b104717202fe944ae6065624e,"Unknown city, Unknown state, South Korea"
972,00390.ce19abc8034db9e6b435d494a91db87a,"Odintsovo, Moscow Oblast, Russia"
973,01104.ec267abf01fe81c42dc90dfd16c930bc,"Quanzhou, Fujian, China"
974,00915.2f47eee6061e3c631bd51649050b6b02,"Unknown city, Unknown state, United States"
975,00040.949a3d300eadb91d8745f1c1dab51133,"Beijing, Beijing, China"
976,00277.feeedd0a9e052b05e350e93ff7889f0a,"Getafe, Madrid, Spain"
977,0084.df5ac85de3405b6d07c9fa7ba3eecf6a,"Unknown city, Unknown state, United States"
978,00951.f7044a1b178dc3dcff44932f840b8805,"Unknown city, Unknown state, Denmark"
979,0244.7e5d917c8a76d52cc694c5cf8ab8497d,"Oosterhout, North Brabant, Netherlands"
980,00136.faa39d8e816c70f23b4bb8758d8a74f0,"Leander, Texas, United States"
981,00064.839dfb3973ed439e19c1ca77cffdab3d,"Unknown city, Unknown state, United States"
982,01135.0a652f28eb7e06830ca75be5d2f41eaa,"Unknown city, Unknown state, Brazil"
983,00494.6d13d2217c5cc00c26b72d97c7fe6014,"Zakopane, Lesser Poland, Poland"
984,00671.2f0813fb11358b8355a6202a8e7082e8,"Unknown city, Unknown state, Barbados"
985,0175.bf85f34d953215bca7d0004aca087812,"Unknown city, Unknown state, South Korea"
986,00736.5bbe6ad663aa598a1b4a6d2d5f3ff0cc,"Unknown city, Unknown state, United States"
987,00175.931897f329f7ed0aee7df9f5d0626359,"Kowloon, Kowloon City, Hong Kong"
988,0083.a042c7512d5db5f9fc1857fdc6bbdcc3,"Unknown city, Unknown state, United Kingdom"
989,01251.732693934f4ae61749224eaf9f19c973,"Unknown city, Unknown state, South Korea"
990,01214.973b4598b630a989967ff69b19f95d4a,"Miami, Florida, United States"
991,00973.ca8a425093e9994271e922f4d60f775c,"New York, New York, United States"
992,01244.9ef966101737a6fc27d8965def288d70,"Unknown city, Zhejiang, China"
993,0398.93e6be09b12b93697185c881c739605d,"San Luis Obispo, California, United States"
994,00116.29e39a0064e2714681726ac28ff3fdef,"Wesley Chapel, Florida, United States"
995,00385.2017c0f15243b44ef7d52ca0a5f1ecaa,"Unknown city, Unknown state, Unknown country"
996,0045.75baa6797e2a65053a8373d5aa96f594,"Beijing, Beijing, China"
997,0255.42a6feb4435a0a68929075c0926f085d,"Unknown city, Unknown state, United States"
998,00119.010f7f583440f966e427436c31738466,"Unknown city, Unknown state, United States"
999,00501.32679091b0520132ad888ef3b134ce48,"Xinxiang, Henan, China"
1000,00395.74aee42fac915ca758047506ec59a21f,"Unknown city, Zhejiang, China"
1001,00473.594d47d74b993e949b2b472af3430aed,"Unknown city, Unknown state, United States"
1002,00286.bb7afce31a747b70cf516e4ef174fd8f,"Unknown city, Unknown state, United States"
1003,00905.8dcb590481d3e3c04d03506100c59497,"Limerick, Limerick, Ireland"
1004,0454.943161603b1eb6da5187194b5a75186a,"Santa Marta de Tormes, Salamanca, Spain"
1005,0443.c5581d58a801553fee57b2bfe904ea93,"Unknown city, Unknown state, Germany"
1006,00421.ca2fe949a956845a9ba81c649a7db6c0,"Harbin, Heilongjiang, China"
1007,00508.a5b222ad6078c7242f6c73333e009d98,"Girona, Girona, Spain"
1008,00033.9babb58d9298daa2963d4f514193d7d6,"Unknown city, Unknown state, United States"
1009,00064.65b95365450ebe5eef61e7f1c60edc5e,"Unknown city, Unknown state, South Korea"
1010,00422.bdbc5ccdcc5058dcb4808fbdbaceffeb,"Unknown city, Unknown state, Unknown country"
1011,0427.8136588f1befaccc01f0405513be6186,"Unknown city, Unknown state, Canada"
1012,01231.2a56f1f52d4da9f83870deb4b7e68acb,"Unknown city, Unknown state, Thailand"
1013,00153.d20d157c684520f1c3aa8f270f753785,"Smyrna, Georgia, United States"
1014,00092.ba043c4ba04c2d06714e43caa42cc078,"Lindfield, New South Wales, Australia"
1015,00396.6fc0d31374c02ec5614f503a09a37211,"Unknown city, Unknown state, United States"
1016,00626.68be744b78b4378b5cbe8eb68f8a76e3,"Kyoto, Kyoto, Japan"
1017,00415.4af357c0282481dba8f1765f0bf09c09,"Unknown city, Unknown state, United States"
1018,01108.0a4bf099b98c488b65e8d6ca685d6867,"Unknown city, Unknown state, United States"
1019,00295.567c57d64a8f338d16d5047e533a1155,"Central, Central and Western District, Hong Kong"
1020,00801.00fc164b0d3eabfded6c0dc24050dbb1,"Hingham, Massachusetts, United States"
1021,00088.34ca147ca21f4b3e966fe58bc054aaf6,"Seattle, Washington, United States"
1022,00255.f66ad62d19d3e76217eff77eff4eeea2,"Unknown city, Unknown state, Germany"
1023,0469.c1d9ab5918d50dac4242ef53c4aaf678,"Coronel Macedo, Sao Paulo, Brazil"
1024,01240.7d6ae3682a3dd3fe457516b188eb105c,"Unknown city, Unknown state, Switzerland"
1025,00817.446795af3e79a13e7c3aa784573bcaa0,"Unknown city, Unknown state, Japan"
1026,0163.e4abb3f86aa9fd5bfa85886055fd923d,"Unknown city, Unknown state, United States"
1027,00459.2c2341d0342bfedc94464025126bedc6,"Singapore, Central Singapore Community Development Council, Singapore"
1028,01055.6235123a9b08a94a2262000419edd68a,"Unknown city, Shanghai, China"
1029,0143.260a940290dcb61f9327b224a368d4af,"Leander, Texas, United States"
1030,01322.ff3e699f59f732ca886de5873eef313e,"Unknown city, Unknown state, United States"
1031,00089.1235261e1b2063edce03a18d06c11474,"Unknown city, Unknown state, United States"
1032,00493.1c5f59825f7a246187c137614fb1ea82,"Beijing, Beijing, China"
1033,0116.8e13644b995f98dbab198b71e26f67ec,"Unknown city, Unknown state, South Korea"
1034,00240.2ff7f745285653a238214d975859406b,"Unknown city, Unknown state, United Kingdom"
1035,0104.886f4a22362f4d3528c3e675878f17f7,"Ningbo, Zhejiang, China"
1036,00476.af3a29817853a5c56bae5257c2d4b742,"Milan, Milan, Italy"
1037,0030.5d3444135a8ad95fc4ebf9a884076621,"Unknown city, Unknown state, United States"
1038,00406.05e2214fea602970426862295f9b4a2e,"Taichung, Taichung City, Taiwan"
1039,01197.f88c038612948f3fa023ac83db2e2ce5,"Unknown city, Unknown state, United States"
1040,00293.2503973d5b437aa173b6dd97e6f14202,"Unknown city, Unknown state, United States"
1041,00814.6b37fa2239e8c84e2237c4b156e16d81,"Anchorage, Alaska, United States"
1042,00610.d78eda68ed03fa6890077bd4b805e16d,"Unknown city, Unknown state, United States"
1043,01224.5ec7daa5c1c540ce6be17e1afbef2a86,"Unknown city, Unknown state, United States"
1044,00755.4280e5603d66801661cbd0fe0b33eec8,"Unknown city, Unknown state, United States"
1045,00540.d66cdfb53617f2192367e7f327a018c7,"Unknown city, Beijing, China"
1046,00727.45ac8c0efbb22514a075b99e1c57422e,"Ovalle, Coquimbo Region, Chile"
1047,00723.7d2f1e26ae8cbab862459e33db405be1,"Unknown city, Jiangsu, China"
1048,00348.1948d1e6b724e8abf4b8f0fc024ac627,"Unknown city, Unknown state, United States"
1049,00051.fd20658f0e586d1f27f9396401f4981c,"Unknown city, Unknown state, United States"
1050,00285.8a06c91fcdf4a1ae8ca928f3ef3feecb,"Unknown city, Unknown state, Brazil"
1051,00181.a9ce64eb710cb3f00a7d7db7911291ab,"Unknown city, Unknown state, United States"
1052,0499.4a17fbd7fe71705e09b4dd2e24d802dd,"Stratford-upon-Avon, Warwickshire, United Kingdom"
1053,00203.3956f8506171ffd90a0060cafad4fdea,"Unknown city, Unknown state, United States"
1054,0386.27345c618f7ca368d7a12b0dd09a9da3,"Erie, Colorado, United States"
1055,0164.c8532626eaab6655e81f4d96b78cc659,"Cannock, Staffordshire, United Kingdom"
1056,00901.95250e8c5c190d1b0320b9e6fe0f5a82,"Unknown city, Unknown state, Spain"
1057,00453.7ff1db57e1e39cb658661ef45b83a715,"Seattle, Washington, United States"
1058,00609.4dfe7912017772587dc62fecc3cf6553,"Berri, South Australia, Australia"
1059,00089.7e7baae6ef4a8fb945d7b3fe551329fe,"Reynoldsburg, Ohio, United States"
1060,00750.dfc392478300e11189d61d29bed9cecc,"Unknown city, Jiangsu, China"
1061,00374.8942e17f10389fe620e1e96cba52c9aa,"Unknown city, Unknown state, Denmark"
1062,0217.2a937e0b9912e1e40dbf17bad6026372,"Unknown city, Unknown state, France"
1063,00993.32d00ccd0a831830838667fed1371d5f,"Unknown city, Unknown state, Denmark"
1064,0221.ee1d208001fd30265827fb309441d662,"Unknown city, Unknown state, United States"
1065,00467.3748c927c32a9c4e8988dad52a843b5c,"Unknown city, Unknown state, United States"
1066,00024.6b5437b14d403176c3f046c871b5b52f,"Unknown city, Unknown state, United States"
1067,0080.77af9ca7f967f055062aade45001129e,"Unknown city, Unknown state, United Kingdom"
1068,00015.206d5a5d1d34272ae32fc286788fdf55,"Unknown city, Unknown state, France"
1069,00999.f46c3f4b40ebbd0cf2752066c9372ecc,"West Hartford, Connecticut, United States"
1070,0262.c996a3709ca616fce1bfc6d50cf5bda3,"Unknown city, Unknown state, Singapore"
1071,00031.a78bb452b3a7376202b5e62a81530449,"Turvey, Bedford, United Kingdom"
1072,00943.41b19a950ac03c2df9e33ab75ad595d1,"Unknown city, Unknown state, United States"
1073,0340.8e191c37e2d30a639013203aacf60086,"Unknown city, Unknown state, Taiwan"
1074,0390.176f9525715411d7e2ce36e5bab4c770,"Unknown city, Unknown state, United States"
1075,01202.4ec06d178a19d7972daf54bc3ba958ff,"Unknown city, Unknown state, Brazil"
1076,01141.9771b6eb9a19ad26816825c9d190831d,"Nanterre, Hauts-de-Seine, France"
1077,00447.32e588c3a1d8888d737f360f825713b8,"Unknown city, Unknown state, United States"
1078,0038.7ce3307b56dd90453027a6630179282e,"Unknown city, Unknown state, South Korea"
1079,0498.863566df8e5f17f979edca79d1e87187,"Danville, Kentucky, United States"
1080,00468.fb2222cc49228bd3dac5481e670f208f,"Unknown city, Unknown state, United States"
1081,01341.62703c6047c508d1d84bde0b7653b556,"Unknown city, Zhejiang, China"
1082,00316.6127940652124130611907ee0c20ab5e,"St Louis, Missouri, United States"
1083,0260.737eefb83e7eedbd531117c273c56241,"Unknown city, Unknown state, Japan"
1084,00372.4ebcb6306af1946c3ff1b2bc933e1203,"Paris, Paris, France"
1085,01190.04029d5cadc5b15d91cfed47a7a2e94d,"Mantova, Province of Mantua, Italy"
1086,00963.fa300a7faa192b0315a2b2122a97953d,"San Clemente, California, United States"
1087,00714.cd13d8db12cc1f661d6b2eb6fcbb5156,"Unknown city, Unknown state, United States"
1088,00360.3c1e6c84cb93d024c1f1aa85cd56ac9c,"Unknown city, Unknown state, Germany"
1089,00368.2c1ab4bc7f408e0fcb22dca9b2d5a113,"Songjiang, Shanghai, China"
1090,0360.5f5fc66c831d845705efac502121308a,"São Paulo, Sao Paulo, Brazil"
1091,01276.9e932f3e2497f91aec7f1a8b0aabe200,"Potengi, Ceara, Brazil"
1092,00016.4fb07c8dff1a5a2b4889dc5024c55023,"Unknown city, Unknown state, United States"
1093,00832.0d3ac1ac07d86394e068a3b84782ca4c,"San Antonio, Texas, United States"
1094,0228.23fc5aadfceb81d121d77dfe37f6929a,"Barcelona, Barcelona, Spain"
1095,01131.c9bb07673bf9f048916cd2b9b1813724,"Castelar, Buenos Aires, Argentina"
1096,00357.049b1dd678979ce56f10dfa9632127a3,"Unknown city, Unknown state, United States"
1097,00267.15fd4bd56e4a0466d3031f8f16803c8e,"Vienna, Vienna, Austria"
1098,00962.452e4bd0724bf1139c9bc4eb9ec0fe43,"Caloundra, Queensland, Australia"
1099,00868.76cd0137b596a4e0c0e3ae3e416479aa,"Unknown city, Unknown state, Argentina"
